Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.11.2-10.0.11.1-62628-8873-6,10.0.11.2,62628,10.0.11.1,8873,6,12/04/2022 11:46:15 AM,3272,2,0,1024,0,512,512,512,0,0,0,0,0,312958.4352,611.2469438,3272,0,3272,3272,3272,3272,0,3272,3272,0,0,0,0,0,0,0,0,0,40,0,611.2469438,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-36318-8872-6,10.0.11.2,36318,10.0.11.1,8872,6,12/04/2022 11:46:07 AM,2498,2,0,1024,0,512,512,512,0,0,0,0,0,409927.9424,800.6405124,2498,0,2498,2498,2498,2498,0,2498,2498,0,0,0,0,0,0,0,0,0,40,0,800.6405124,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-47631-8873-6,10.0.11.2,47631,10.0.11.1,8873,6,12/04/2022 11:46:17 AM,844,2,0,1024,0,512,512,512,0,0,0,0,0,1213270.142,2369.668246,844,0,844,844,844,844,0,844,844,0,0,0,0,0,0,0,0,0,40,0,2369.668246,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-47861-8879-6,10.0.11.2,47861,10.0.11.1,8879,6,12/04/2022 11:47:12 AM,1038,2,0,1024,0,512,512,512,0,0,0,0,0,986512.5241,1926.782274,1038,0,1038,1038,1038,1038,0,1038,1038,0,0,0,0,0,0,0,0,0,40,0,1926.782274,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-57152-8879-6,10.0.11.2,57152,10.0.11.1,8879,6,12/04/2022 11:47:12 AM,2348,2,0,1024,0,512,512,512,0,0,0,0,0,436115.8433,851.7887564,2348,0,2348,2348,2348,2348,0,2348,2348,0,0,0,0,0,0,0,0,0,40,0,851.7887564,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-57897-8881-6,10.0.11.2,57897,10.0.11.1,8881,6,12/04/2022 11:47:31 AM,1074,2,0,1024,0,512,512,512,0,0,0,0,0,953445.0652,1862.197393,1074,0,1074,1074,1074,1074,0,1074,1074,0,0,0,0,0,0,0,0,0,40,0,1862.197393,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-60540-8873-6,10.0.11.2,60540,10.0.11.1,8873,6,12/04/2022 11:46:18 AM,477,2,0,1024,0,512,512,512,0,0,0,0,0,2146750.524,4192.872117,477,0,477,477,477,477,0,477,477,0,0,0,0,0,0,0,0,0,40,0,4192.872117,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-40035-8881-6,10.0.11.2,40035,10.0.11.1,8881,6,12/04/2022 11:47:31 AM,302,2,0,1024,0,512,512,512,0,0,0,0,0,3390728.477,6622.516556,302,0,302,302,302,302,0,302,302,0,0,0,0,0,0,0,0,0,40,0,6622.516556,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-42684-8886-6,10.0.11.2,42684,10.0.11.1,8886,6,12/04/2022 11:48:19 AM,1642,2,0,1024,0,512,512,512,0,0,0,0,0,623629.7199,1218.026797,1642,0,1642,1642,1642,1642,0,1642,1642,0,0,0,0,0,0,0,0,0,40,0,1218.026797,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38422-8879-6,10.0.11.2,38422,10.0.11.1,8879,6,12/04/2022 11:47:13 AM,2175,2,0,1024,0,512,512,512,0,0,0,0,0,470804.5977,919.5402299,2175,0,2175,2175,2175,2175,0,2175,2175,0,0,0,0,0,0,0,0,0,40,0,919.5402299,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-41114-8880-6,10.0.11.2,41114,10.0.11.1,8880,6,12/04/2022 11:47:20 AM,3228,2,0,1024,0,512,512,512,0,0,0,0,0,317224.2875,619.5786865,3228,0,3228,3228,3228,3228,0,3228,3228,0,0,0,0,0,0,0,0,0,40,0,619.5786865,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-17136-8878-6,10.0.11.2,17136,10.0.11.1,8878,6,12/04/2022 11:47:02 AM,341,2,0,1024,0,512,512,512,0,0,0,0,0,3002932.551,5865.102639,341,0,341,341,341,341,0,341,341,0,0,0,0,0,0,0,0,0,40,0,5865.102639,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-9415-8877-6,10.0.11.2,9415,10.0.11.1,8877,6,12/04/2022 11:46:52 AM,2639,2,0,1024,0,512,512,512,0,0,0,0,0,388025.7673,757.8628268,2639,0,2639,2639,2639,2639,0,2639,2639,0,0,0,0,0,0,0,0,0,40,0,757.8628268,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-61582-8874-6,10.0.11.2,61582,10.0.11.1,8874,6,12/04/2022 11:46:26 AM,1133,2,0,1024,0,512,512,512,0,0,0,0,0,903795.2339,1765.225066,1133,0,1133,1133,1133,1133,0,1133,1133,0,0,0,0,0,0,0,0,0,40,0,1765.225066,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-12023-8879-6,10.0.11.2,12023,10.0.11.1,8879,6,12/04/2022 11:47:12 AM,1728,2,0,1024,0,512,512,512,0,0,0,0,0,592592.5926,1157.407407,1728,0,1728,1728,1728,1728,0,1728,1728,0,0,0,0,0,0,0,0,0,40,0,1157.407407,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-4256-8878-6,10.0.11.2,4256,10.0.11.1,8878,6,12/04/2022 11:47:02 AM,4227,2,0,1024,0,512,512,512,0,0,0,0,0,242252.1883,473.1488053,4227,0,4227,4227,4227,4227,0,4227,4227,0,0,0,0,0,0,0,0,0,40,0,473.1488053,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38135-8887-6,10.0.11.2,38135,10.0.11.1,8887,6,12/04/2022 11:48:27 AM,1630,2,0,1024,0,512,512,512,0,0,0,0,0,628220.8589,1226.993865,1630,0,1630,1630,1630,1630,0,1630,1630,0,0,0,0,0,0,0,0,0,40,0,1226.993865,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-30364-8886-6,10.0.11.2,30364,10.0.11.1,8886,6,12/04/2022 11:48:17 AM,469,2,0,1024,0,512,512,512,0,0,0,0,0,2183368.87,4264.392324,469,0,469,469,469,469,0,469,469,0,0,0,0,0,0,0,0,0,40,0,4264.392324,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-16386-8883-6,10.0.11.2,16386,10.0.11.1,8883,6,12/04/2022 11:47:51 AM,449,2,0,1024,0,512,512,512,0,0,0,0,0,2280623.608,4454.342984,449,0,449,449,449,449,0,449,449,0,0,0,0,0,0,0,0,0,40,0,4454.342984,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-35307-8881-6,10.0.11.2,35307,10.0.11.1,8881,6,12/04/2022 11:47:33 AM,567,2,0,1024,0,512,512,512,0,0,0,0,0,1805996.473,3527.336861,567,0,567,567,567,567,0,567,567,0,0,0,0,0,0,0,0,0,40,0,3527.336861,0,512,512,512,0,0,0,0,0,0,2,0,0,0,0,768,512,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-40980-7753-6,10.0.11.2,40980,10.0.11.1,7753,6,12/04/2022 11:34:20 AM,331,2,0,2048,0,1024,1024,1024,0,0,0,0,0,6187311.178,6042.296073,331,0,331,331,331,331,0,331,331,0,0,0,0,0,0,0,0,0,40,0,6042.296073,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-55715-7760-6,10.0.11.2,55715,10.0.11.1,7760,6,12/04/2022 11:35:07 AM,1755,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1166951.567,1139.60114,1755,0,1755,1755,1755,1755,0,1755,1755,0,0,0,0,0,0,0,0,0,40,0,1139.60114,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-51116-7756-6,10.0.11.2,51116,10.0.11.1,7756,6,12/04/2022 11:34:40 AM,1188,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1723905.724,1683.501684,1188,0,1188,1188,1188,1188,0,1188,1188,0,0,0,0,0,0,0,0,0,40,0,1683.501684,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-64730-7756-6,10.0.11.2,64730,10.0.11.1,7756,6,12/04/2022 11:34:41 AM,79,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2.59E+07,25316.4557,79,0,79,79,79,79,0,79,79,0,0,0,0,0,0,0,0,0,40,0,25316.4557,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-46248-7764-6,10.0.11.2,46248,10.0.11.1,7764,6,12/04/2022 11:35:32 AM,2828,2,0,2048,0,1024,1024,1024,0,0,0,0,0,724186.7044,707.2135785,2828,0,2828,2828,2828,2828,0,2828,2828,0,0,0,0,0,0,0,0,0,40,0,707.2135785,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-15606-7762-6,10.0.11.2,15606,10.0.11.1,7762,6,12/04/2022 11:35:21 AM,474,2,0,2048,0,1024,1024,1024,0,0,0,0,0,4320675.105,4219.409283,474,0,474,474,474,474,0,474,474,0,0,0,0,0,0,0,0,0,40,0,4219.409283,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-23638-7752-6,10.0.11.2,23638,10.0.11.1,7752,6,12/04/2022 11:34:14 AM,455,2,0,2048,0,1024,1024,1024,0,0,0,0,0,4501098.901,4395.604396,455,0,455,455,455,455,0,455,455,0,0,0,0,0,0,0,0,0,40,0,4395.604396,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-36457-7757-6,10.0.11.2,36457,10.0.11.1,7757,6,12/04/2022 11:34:46 AM,1245,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1644979.92,1606.425703,1245,0,1245,1245,1245,1245,0,1245,1245,0,0,0,0,0,0,0,0,0,40,0,1606.425703,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-36362-7769-6,10.0.11.2,36362,10.0.11.1,7769,6,12/04/2022 11:36:05 AM,1222,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1675941.08,1636.661211,1222,0,1222,1222,1222,1222,0,1222,1222,0,0,0,0,0,0,0,0,0,40,0,1636.661211,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-26814-7763-6,10.0.11.2,26814,10.0.11.1,7763,6,12/04/2022 11:35:25 AM,339,2,0,2048,0,1024,1024,1024,0,0,0,0,0,6041297.935,5899.705015,339,0,339,339,339,339,0,339,339,0,0,0,0,0,0,0,0,0,40,0,5899.705015,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-10766-7760-6,10.0.11.2,10766,10.0.11.1,7760,6,12/04/2022 11:35:05 AM,2608,2,0,2048,0,1024,1024,1024,0,0,0,0,0,785276.0736,766.8711656,2608,0,2608,2608,2608,2608,0,2608,2608,0,0,0,0,0,0,0,0,0,40,0,766.8711656,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-36462-7766-6,10.0.11.2,36462,10.0.11.1,7766,6,12/04/2022 11:35:46 AM,2001,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1023488.256,999.5002499,2001,0,2001,2001,2001,2001,0,2001,2001,0,0,0,0,0,0,0,0,0,40,0,999.5002499,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-13777-7751-6,10.0.11.2,13777,10.0.11.1,7751,6,12/04/2022 11:34:09 AM,279,2,0,2048,0,1024,1024,1024,0,0,0,0,0,7340501.792,7168.458781,279,0,279,279,279,279,0,279,279,0,0,0,0,0,0,0,0,0,40,0,7168.458781,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-30635-7768-6,10.0.11.2,30635,10.0.11.1,7768,6,12/04/2022 11:36:01 AM,938,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2183368.87,2132.196162,938,0,938,938,938,938,0,938,938,0,0,0,0,0,0,0,0,0,40,0,2132.196162,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-4980-7754-6,10.0.11.2,4980,10.0.11.1,7754,6,12/04/2022 11:34:27 AM,2198,2,0,2048,0,1024,1024,1024,0,0,0,0,0,931756.1419,909.9181074,2198,0,2198,2198,2198,2198,0,2198,2198,0,0,0,0,0,0,0,0,0,40,0,909.9181074,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-60248-7754-6,10.0.11.2,60248,10.0.11.1,7754,6,12/04/2022 11:34:28 AM,1221,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1677313.677,1638.001638,1221,0,1221,1221,1221,1221,0,1221,1221,0,0,0,0,0,0,0,0,0,40,0,1638.001638,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-23051-7767-6,10.0.11.2,23051,10.0.11.1,7767,6,12/04/2022 11:35:51 AM,1236,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1656957.929,1618.122977,1236,0,1236,1236,1236,1236,0,1236,1236,0,0,0,0,0,0,0,0,0,40,0,1618.122977,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-60864-7764-6,10.0.11.2,60864,10.0.11.1,7764,6,12/04/2022 11:35:32 AM,3303,2,0,2048,0,1024,1024,1024,0,0,0,0,0,620042.3857,605.5101423,3303,0,3303,3303,3303,3303,0,3303,3303,0,0,0,0,0,0,0,0,0,40,0,605.5101423,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-33908-7755-6,10.0.11.2,33908,10.0.11.1,7755,6,12/04/2022 11:34:34 AM,922,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2221258.134,2169.197397,922,0,922,922,922,922,0,922,922,0,0,0,0,0,0,0,0,0,40,0,2169.197397,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-36898-7751-6,10.0.11.2,36898,10.0.11.1,7751,6,12/04/2022 11:34:08 AM,1138,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1799648.506,1757.469244,1138,0,1138,1138,1138,1138,0,1138,1138,0,0,0,0,0,0,0,0,0,40,0,1757.469244,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-37353-7758-6,10.0.11.2,37353,10.0.11.1,7758,6,12/04/2022 11:34:52 AM,1334,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1535232.384,1499.250375,1334,0,1334,1334,1334,1334,0,1334,1334,0,0,0,0,0,0,0,0,0,40,0,1499.250375,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-61942-7766-6,10.0.11.2,61942,10.0.11.1,7766,6,12/04/2022 11:35:48 AM,403,2,0,2048,0,1024,1024,1024,0,0,0,0,0,5081885.856,4962.779156,403,0,403,403,403,403,0,403,403,0,0,0,0,0,0,0,0,0,40,0,4962.779156,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-15153-7754-6,10.0.11.2,15153,10.0.11.1,7754,6,12/04/2022 11:34:26 AM,207,2,0,2048,0,1024,1024,1024,0,0,0,0,0,9893719.807,9661.835749,207,0,207,207,207,207,0,207,207,0,0,0,0,0,0,0,0,0,40,0,9661.835749,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-11295-7755-6,10.0.11.2,11295,10.0.11.1,7755,6,12/04/2022 11:34:36 AM,103,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1.99E+07,19417.47573,103,0,103,103,103,103,0,103,103,0,0,0,0,0,0,0,0,0,40,0,19417.47573,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-7886-7755-6,10.0.11.2,7886,10.0.11.1,7755,6,12/04/2022 11:34:32 AM,2778,2,0,2048,0,1024,1024,1024,0,0,0,0,0,737221.0223,719.9424046,2778,0,2778,2778,2778,2778,0,2778,2778,0,0,0,0,0,0,0,0,0,40,0,719.9424046,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-62924-7757-6,10.0.11.2,62924,10.0.11.1,7757,6,12/04/2022 11:34:47 AM,349,2,0,2048,0,1024,1024,1024,0,0,0,0,0,5868194.842,5730.659026,349,0,349,349,349,349,0,349,349,0,0,0,0,0,0,0,0,0,40,0,5730.659026,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-50969-7759-6,10.0.11.2,50969,10.0.11.1,7759,6,12/04/2022 11:35:00 AM,1903,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1076195.481,1050.972149,1903,0,1903,1903,1903,1903,0,1903,1903,0,0,0,0,0,0,0,0,0,40,0,1050.972149,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-47077-7753-6,10.0.11.2,47077,10.0.11.1,7753,6,12/04/2022 11:34:19 AM,592,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3459459.459,3378.378378,592,0,592,592,592,592,0,592,592,0,0,0,0,0,0,0,0,0,40,0,3378.378378,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-11014-7756-6,10.0.11.2,11014,10.0.11.1,7756,6,12/04/2022 11:34:40 AM,2828,2,0,2048,0,1024,1024,1024,0,0,0,0,0,724186.7044,707.2135785,2828,0,2828,2828,2828,2828,0,2828,2828,0,0,0,0,0,0,0,0,0,40,0,707.2135785,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-18703-7760-6,10.0.11.2,18703,10.0.11.1,7760,6,12/04/2022 11:35:07 AM,1594,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1284818.068,1254.705144,1594,0,1594,1594,1594,1594,0,1594,1594,0,0,0,0,0,0,0,0,0,40,0,1254.705144,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-20944-7768-6,10.0.11.2,20944,10.0.11.1,7768,6,12/04/2022 11:35:59 AM,1907,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1073938.123,1048.767698,1907,0,1907,1907,1907,1907,0,1907,1907,0,0,0,0,0,0,0,0,0,40,0,1048.767698,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-18852-7767-6,10.0.11.2,18852,10.0.11.1,7767,6,12/04/2022 11:35:52 AM,3136,2,0,2048,0,1024,1024,1024,0,0,0,0,0,653061.2245,637.755102,3136,0,3136,3136,3136,3136,0,3136,3136,0,0,0,0,0,0,0,0,0,40,0,637.755102,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-37625-7768-6,10.0.11.2,37625,10.0.11.1,7768,6,12/04/2022 11:35:59 AM,2549,2,0,2048,0,1024,1024,1024,0,0,0,0,0,803452.3342,784.6214202,2549,0,2549,2549,2549,2549,0,2549,2549,0,0,0,0,0,0,0,0,0,40,0,784.6214202,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
